strategy,action_index,path,x,y,channel,result,reason,movement_s,measurement_s,switch_s,clear_success_s,clear_failure_s,total_action_s
E11,1,/measure,0.0,0.0,1,no_signal,E11:discovery,0.0,5.0,0.0,0.0,0.0,5.0
E11,2,/measure,0.0,0.0,2,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,3,/measure,0.0,0.0,3,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,4,/measure,0.0,0.0,4,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,5,/measure,0.0,0.0,5,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,6,/measure,0.0,0.0,6,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,7,/measure,0.0,0.0,7,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,8,/measure,0.0,0.0,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,9,/measure,0.0,0.0,9,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,10,/measure,0.0,0.0,10,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,11,/measure,0.0,0.0,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,12,/measure,0.0,0.0,12,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,13,/measure,0.0,0.0,13,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,14,/measure,0.0,0.0,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,15,/measure,0.0,0.0,15,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,16,/measure,0.0,0.0,16,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,17,/measure,0.0,0.0,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,18,/measure,0.0,0.0,18,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,19,/measure,0.0,0.0,19,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,20,/measure,0.0,0.0,20,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,21,/measure,-30.062960828623424,109.27333998126487,12,direction,E11:joint_route_transit,22.666666666666668,5.0,1.0,0.0,0.0,28.666666666666668
E11,22,/measure,-78.91527217513648,286.84251745082025,12,direction,E11:joint_route_transit,36.83333333333333,5.0,0.0,0.0,0.0,41.83333333333333
E11,23,/measure,-225.47220621467568,819.5500498594865,5,direction,E11:joint_safe_supplement,110.50000000000003,5.0,1.0,0.0,0.0,116.50000000000003
E11,24,/measure,-226.58876146052856,824.0824854236059,5,direction,E11:joint_route_transit,0.9335880838985873,5.0,0.0,0.0,0.0,5.933588083898587
E11,25,/measure,-261.2019740819679,964.5879879113055,5,direction,E11:joint_route_transit,28.94123060085588,5.0,0.0,0.0,0.0,33.94123060085588
E11,26,/measure,-292.46552096584855,1091.4961837066471,1,no_signal,E11:discovery,26.140466349160157,5.0,1.0,0.0,0.0,32.14046634916016
E11,27,/measure,-292.46552096584855,1091.4961837066471,2,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,28,/measure,-292.46552096584855,1091.4961837066471,3,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,29,/measure,-292.46552096584855,1091.4961837066471,6,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,30,/measure,-292.46552096584855,1091.4961837066471,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,31,/measure,-292.46552096584855,1091.4961837066471,9,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,32,/measure,-292.46552096584855,1091.4961837066471,10,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,33,/measure,-292.46552096584855,1091.4961837066471,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,34,/measure,-292.46552096584855,1091.4961837066471,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,35,/measure,-292.46552096584855,1091.4961837066471,16,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,36,/measure,-292.46552096584855,1091.4961837066471,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
