strategy,action_index,path,x,y,channel,result,reason,movement_s,measurement_s,switch_s,clear_success_s,clear_failure_s,total_action_s
E11,36,/measure,1112.8327609037951,196.22244076363128,19,no_signal,E11:discovery,26.853439070323255,5.0,1.0,0.0,0.0,32.853439070323255
E11,37,/measure,1112.8327609037951,196.22244076363128,18,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,38,/measure,1112.8327609037951,196.22244076363128,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,39,/measure,1112.8327609037951,196.22244076363128,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,40,/measure,1112.8327609037951,196.22244076363128,13,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,41,/measure,1112.8327609037951,196.22244076363128,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,42,/measure,1112.8327609037951,196.22244076363128,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,43,/measure,1112.8327609037951,196.22244076363128,9,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,44,/measure,1112.8327609037951,196.22244076363128,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,45,/measure,1112.8327609037951,196.22244076363128,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,46,/measure,1112.8327609037951,196.22244076363128,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,47,/measure,1112.8327609037951,196.22244076363128,2,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,48,/measure,1112.8327609037951,196.22244076363128,1,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,49,/measure,1275.0992828513515,61.77607281327286,1,direction,E11:joint_route_transit,42.14558102577301,5.0,0.0,0.0,0.0,47.14558102577301
E11,50,/measure,1568.7244178040728,-181.50783109689954,1,direction,E11:joint_route_transit,76.2634323323512,5.0,0.0,0.0,0.0,81.2634323323512
E11,51,/measure,1576.4513950396706,-187.91003909453568,9,direction,E11:joint_safe_supplement,2.0069324297987015,5.0,1.0,0.0,0.0,8.006932429798702
E11,52,/clear,1468.6957208857682,208.43318842330655,9,success,E11_clear,82.14602590792133,0.0,0.0,5.0,0.0,87.14602590792133
E11,53,/clear,1323.7242643232883,-310.1417233214481,1,success,E11_clear,107.691533986461,0.0,0.0,5.0,0.0,112.691533986461
E11,54,/clear,1357.8830617891233,-455.86734245932706,6,no_target_in_range,E11_clear,29.935116179784632,0.0,0.0,0.0,3.0,32.93511617978463
E11,55,/measure,1357.8830617891233,-455.86734245932706,6,direction,E11:mec_center_recovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,56,/clear,1354.3400140612105,-421.0471354984583,6,success,E11_clear,7.000000000000002,0.0,0.0,5.0,0.0,12.000000000000002
E11,57,/measure,726.3499989457894,-865.6302207244453,2,no_signal,E11:discovery,153.88639689767564,5.0,1.0,0.0,0.0,159.88639689767564
E11,58,/measure,726.3499989457894,-865.6302207244453,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,59,/measure,726.3499989457894,-865.6302207244453,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,60,/measure,726.3499989457894,-865.6302207244453,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,61,/measure,726.3499989457894,-865.6302207244453,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,62,/measure,726.3499989457894,-865.6302207244453,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,63,/measure,726.3499989457894,-865.6302207244453,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,64,/measure,726.3499989457894,-865.6302207244453,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,65,/measure,726.3499989457894,-865.6302207244453,18,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,66,/measure,726.3499989457894,-865.6302207244453,19,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,67,/clear,515.6222900025566,-893.189507717319,5,success,E11_clear,42.50443817580437,0.0,0.0,5.0,0.0,47.50443817580437
E11,68,/clear,388.1783101239849,-656.1327619360655,15,success,E11_clear,53.82856815026296,0.0,0.0,5.0,0.0,58.82856815026296
E11,69,/clear,434.64810585834636,-313.62091751309964,20,success,E11_clear,69.12996614656058,0.0,0.0,5.0,0.0,74.12996614656058
E11,70,/measure,276.21849491319307,7.089192664334746,16,direction,E11:joint_route_transit,71.54157291931867,5.0,1.0,0.0,0.0,77.54157291931867
E11,71,/measure,226.92928261914537,106.86567138620319,16,direction,E11:joint_route_transit,22.2573782415658,5.0,0.0,0.0,0.0,27.2573782415658
E11,72,/clear,223.40862459814196,113.99256272347952,3,success,E11_clear,1.5898127315404178,0.0,0.0,5.0,0.0,6.589812731540418
E11,73,/measure,187.2443542392948,206.07945509753011,10,direction,E11:joint_route_transit,19.78671291316248,5.0,1.0,0.0,0.0,25.78671291316248
E11,74,/measure,71.00205665728618,502.0730377284071,10,direction,E11:joint_route_transit,63.60014864945083,5.0,0.0,0.0,0.0,68.60014864945083
E11,75,/clear,68.4188944887971,508.65067289798213,16,success,E11_clear,1.4133366366544633,0.0,0.0,5.0,0.0,6.4133366366544635
E11,76,/measure,72.80823427453049,512.7598216527628,10,direction,E11:joint_route_transit,1.2025208063653157,5.0,0.0,0.0,0.0,6.202520806365316
E11,77,/measure,327.38994184706763,751.0904494300415,10,direction,E11:joint_route_transit,69.74620676918872,5.0,0.0,0.0,0.0,74.74620676918872
E11,78,/measure,331.77928163280103,755.1995981848222,13,direction,E11:joint_safe_supplement,1.2025208063653234,5.0,1.0,0.0,0.0,7.202520806365324
E11,79,/clear,843.8159657387163,1151.3160589432698,13,success,E11_clear,129.47429341054226,0.0,0.0,5.0,0.0,134.47429341054226
E11,80,/measure,386.48276195800577,1061.8526614880764,2,no_signal,E11:discovery,93.20029157992045,5.0,1.0,0.0,0.0,99.20029157992045
E11,81,/measure,386.48276195800577,1061.8526614880764,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,82,/measure,386.48276195800577,1061.8526614880764,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,83,/measure,386.48276195800577,1061.8526614880764,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,84,/measure,386.48276195800577,1061.8526614880764,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,85,/measure,386.48276195800577,1061.8526614880764,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,86,/measure,386.48276195800577,1061.8526614880764,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,87,/measure,386.48276195800577,1061.8526614880764,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,88,/measure,386.48276195800577,1061.8526614880764,18,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,89,/measure,386.48276195800577,1061.8526614880764,19,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,90,/clear,-561.2265527170775,692.9181380573577,10,success,E11_clear,203.39770182585323,0.0,0.0,5.0,0.0,208.39770182585323
E11,91,/measure,-726.3499989457895,865.6302207244452,19,direction,E11:discovery,47.78921049511037,5.0,0.0,0.0,0.0,52.78921049511037
E11,92,/measure,-726.3499989457895,865.6302207244452,18,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,93,/measure,-726.3499989457895,865.6302207244452,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,94,/measure,-726.3499989457895,865.6302207244452,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,95,/measure,-726.3499989457895,865.6302207244452,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,96,/measure,-726.3499989457895,865.6302207244452,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,97,/measure,-726.3499989457895,865.6302207244452,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,98,/measure,-726.3499989457895,865.6302207244452,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,99,/measure,-726.3499989457895,865.6302207244452,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,100,/measure,-726.3499989457895,865.6302207244452,2,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,101,/measure,-1343.9727417832194,599.0928921380537,19,direction,E11:joint_safe_supplement,134.5362404707371,5.0,1.0,0.0,0.0,140.5362404707371
E11,102,/clear,-1347.2676959469377,1151.1376027996387,19,success,E11_clear,110.41090875314342,0.0,0.0,5.0,0.0,115.41090875314342
E11,103,/measure,-1112.8327609037951,-196.22244076363143,2,no_signal,E11:discovery,273.5206628947436,5.0,1.0,0.0,0.0,279.5206628947436
E11,104,/measure,-1112.8327609037951,-196.22244076363143,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,105,/measure,-1112.8327609037951,-196.22244076363143,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,106,/measure,-1112.8327609037951,-196.22244076363143,8,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,107,/measure,-1112.8327609037951,-196.22244076363143,11,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,108,/measure,-1112.8327609037951,-196.22244076363143,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,109,/measure,-1112.8327609037951,-196.22244076363143,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,110,/measure,-1112.8327609037951,-196.22244076363143,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,111,/measure,-1112.8327609037951,-196.22244076363143,18,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,112,/measure,-1197.8041752697704,-276.9138823212446,11,direction,E11:joint_route_transit,23.436083290515914,5.0,1.0,0.0,0.0,29.436083290515914
E11,113,/measure,-1498.4722568724528,-562.437444755876,11,direction,E11:joint_route_transit,82.92767933567178,5.0,0.0,0.0,0.0,87.92767933567178
E11,114,/measure,-1505.0085195159893,-568.6444787218462,8,direction,E11:joint_safe_supplement,1.802775637731982,5.0,1.0,0.0,0.0,7.8027756377319815
E11,115,/measure,-1508.973681470291,-564.2527814549645,11,direction,E11:joint_route_transit,1.183376765156017,5.0,1.0,0.0,0.0,7.183376765156017
E11,116,/measure,-1552.590462967609,-515.9441115192665,11,direction,E11:joint_route_transit,13.017144416715979,5.0,0.0,0.0,0.0,18.01714441671598
E11,117,/clear,-1742.9182367740882,-305.14264270894773,8,success,E11_clear,56.80208472748798,0.0,0.0,5.0,0.0,61.80208472748798
E11,118,/clear,-724.1574169855121,-1322.4510808477385,11,no_target_in_range,E11_clear,287.94374910698633,0.0,0.0,0.0,3.0,290.94374910698633
E11,119,/measure,-724.1574169855121,-1322.4510808477385,11,direction,E11:mec_center_recovery,0.0,5.0,0.0,0.0,0.0,5.0
E11,120,/clear,-740.3836042458015,-1291.4396176930593,11,success,E11_clear,7.000000000000007,0.0,0.0,5.0,0.0,12.000000000000007
E11,121,/measure,-386.4827619580055,-1061.8526614880766,18,no_signal,E11:discovery,84.36965725460313,5.0,1.0,0.0,0.0,90.36965725460313
E11,122,/measure,-386.4827619580055,-1061.8526614880766,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,123,/measure,-386.4827619580055,-1061.8526614880766,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,124,/measure,-386.4827619580055,-1061.8526614880766,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,125,/measure,-386.4827619580055,-1061.8526614880766,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,126,/measure,-386.4827619580055,-1061.8526614880766,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
E11,127,/measure,-386.4827619580055,-1061.8526614880766,2,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,1,/measure,0.0,0.0,1,no_signal,E11:discovery,0.0,5.0,0.0,0.0,0.0,5.0
T6,2,/measure,0.0,0.0,2,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,3,/measure,0.0,0.0,3,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,4,/measure,0.0,0.0,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,5,/measure,0.0,0.0,5,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,6,/measure,0.0,0.0,6,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,7,/measure,0.0,0.0,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,8,/measure,0.0,0.0,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,9,/measure,0.0,0.0,9,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,10,/measure,0.0,0.0,10,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,11,/measure,0.0,0.0,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,12,/measure,0.0,0.0,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,13,/measure,0.0,0.0,13,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,14,/measure,0.0,0.0,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,15,/measure,0.0,0.0,15,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,16,/measure,0.0,0.0,16,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,17,/measure,0.0,0.0,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,18,/measure,0.0,0.0,18,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,19,/measure,0.0,0.0,19,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,20,/measure,0.0,0.0,20,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,21,/measure,127.11276229957468,-50.228490084088534,3,direction,E11:joint_route_transit,27.33536577809454,5.0,1.0,0.0,0.0,33.33536577809454
T6,22,/measure,165.2465909894471,-65.2970371093151,15,direction,E11:joint_route_transit,8.200609733428365,5.0,1.0,0.0,0.0,14.200609733428365
T6,23,/measure,343.20445820885163,-135.61692322703905,20,direction,E11:joint_route_transit,38.26951208933235,5.0,1.0,0.0,0.0,44.26951208933235
T6,24,/measure,749.9652975674906,-296.3480914961224,3,direction,E11:joint_route_transit,87.47317048990251,5.0,1.0,0.0,0.0,93.47317048990251
T6,25,/measure,749.9652975674906,-296.3480914961224,15,direction,E11:joint_route_transit,0.0,5.0,1.0,0.0,0.0,6.0
T6,26,/measure,749.9652975674906,-296.3480914961224,20,direction,E11:joint_route_transit,0.0,5.0,1.0,0.0,0.0,6.0
T6,27,/measure,762.6765737974481,-301.37094050453123,5,direction,E11:joint_safe_supplement,2.733536577809469,5.0,1.0,0.0,0.0,8.733536577809469
T6,28,/measure,765.557432857281,-302.4675536542595,5,direction,E11:joint_route_transit,0.6165033437955831,5.0,0.0,0.0,0.0,5.616503343795583
T6,29,/measure,929.766399267759,-364.97450318877117,5,direction,E11:joint_route_transit,35.140690596348534,5.0,0.0,0.0,0.0,40.140690596348534
T6,30,/measure,935.5281173874249,-367.16772948822774,19,no_signal,E11:discovery,1.2330066875911876,5.0,1.0,0.0,0.0,7.233006687591187
T6,31,/measure,935.5281173874249,-367.16772948822774,18,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,32,/measure,935.5281173874249,-367.16772948822774,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,33,/measure,935.5281173874249,-367.16772948822774,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,34,/measure,935.5281173874249,-367.16772948822774,13,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,35,/measure,935.5281173874249,-367.16772948822774,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,36,/measure,935.5281173874249,-367.16772948822774,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,37,/measure,935.5281173874249,-367.16772948822774,9,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,38,/measure,935.5281173874249,-367.16772948822774,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,39,/measure,935.5281173874249,-367.16772948822774,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,40,/measure,935.5281173874249,-367.16772948822774,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,41,/measure,935.5281173874249,-367.16772948822774,2,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,42,/measure,935.5281173874249,-367.16772948822774,1,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,43,/measure,1056.520027265313,-102.22960889381233,9,direction,E11:joint_route_transit,58.25160941982633,5.0,1.0,0.0,0.0,64.25160941982634
T6,44,/measure,1275.4577689491105,377.18222837227273,9,direction,E11:joint_route_transit,105.40767418825718,5.0,0.0,0.0,0.0,110.40767418825718
T6,45,/measure,1281.2192884671051,389.79832935295923,1,direction,E11:joint_safe_supplement,2.7738861628488807,5.0,1.0,0.0,0.0,8.77388616284888
T6,46,/clear,1479.5638009111037,212.14009499016194,9,success,E11_clear,53.255232176211244,0.0,0.0,5.0,0.0,58.255232176211244
T6,47,/clear,1333.6725782084836,-309.64034320256917,1,success,E11_clear,108.35849289137681,0.0,0.0,5.0,0.0,113.35849289137681
T6,48,/measure,870.3555308033609,502.49999999999994,19,no_signal,E11:discovery,187.00102924565815,5.0,1.0,0.0,0.0,193.00102924565815
T6,49,/measure,870.3555308033609,502.49999999999994,18,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,50,/measure,870.3555308033609,502.49999999999994,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,51,/measure,870.3555308033609,502.49999999999994,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,52,/measure,870.3555308033609,502.49999999999994,13,direction,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,53,/measure,870.3555308033609,502.49999999999994,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,54,/measure,870.3555308033609,502.49999999999994,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,55,/measure,870.3555308033609,502.49999999999994,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,56,/measure,870.3555308033609,502.49999999999994,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,57,/measure,870.3555308033609,502.49999999999994,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,58,/measure,870.3555308033609,502.49999999999994,2,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,59,/measure,865.6197040549664,499.6240557886504,16,direction,E11:joint_route_transit,1.1081355530367893,5.0,1.0,0.0,0.0,7.10813555303679
T6,60,/measure,590.941752648086,332.81929153037856,16,direction,E11:joint_route_transit,64.2718620761335,5.0,0.0,0.0,0.0,69.2718620761335
T6,61,/measure,586.2059258996915,329.94334731902904,6,direction,E11:joint_safe_supplement,1.1081355530367893,5.0,1.0,0.0,0.0,7.10813555303679
T6,62,/measure,580.2682119331582,326.3525162469182,6,direction,E11:joint_route_transit,1.387811441613027,5.0,0.0,0.0,0.0,6.387811441613027
T6,63,/measure,235.88080187422867,118.08431406448685,6,direction,E11:joint_route_transit,80.49306361355602,5.0,0.0,0.0,0.0,85.49306361355602
T6,64,/clear,229.94308790769534,114.49348299237597,3,success,E11_clear,1.387811441613043,0.0,0.0,5.0,0.0,6.387811441613043
T6,65,/measure,227.29376485219964,121.16877945186549,6,direction,E11:joint_route_transit,1.4363634007374921,5.0,0.0,0.0,0.0,6.436363400737492
T6,66,/measure,190.20324207525982,214.6229298847188,10,direction,E11:joint_route_transit,20.109087610324906,5.0,1.0,0.0,0.0,26.109087610324906
T6,67,/measure,161.06068846480707,288.05119093910355,6,direction,E11:joint_route_transit,15.799997408112436,5.0,1.0,0.0,0.0,21.799997408112436
T6,68,/measure,73.6330276334489,508.3359741022577,10,direction,E11:joint_route_transit,47.39999222433727,5.0,1.0,0.0,0.0,53.39999222433727
T6,69,/clear,70.98370457795319,515.0112705617472,16,success,E11_clear,1.4363634007374932,0.0,0.0,5.0,0.0,6.436363400737493
T6,70,/measure,72.43628986200562,521.9761446604194,10,direction,E11:joint_route_transit,1.4229472965335144,5.0,0.0,0.0,0.0,6.422947296533515
T6,71,/measure,156.68623633704664,925.9388423834107,10,direction,E11:joint_route_transit,82.53094319894426,5.0,0.0,0.0,0.0,87.53094319894426
T6,72,/measure,158.13882162109905,932.9037164820829,13,direction,E11:joint_safe_supplement,1.422947296533514,5.0,1.0,0.0,0.0,7.422947296533514
T6,73,/measure,169.7002474703044,937.039348721758,10,direction,E11:joint_route_transit,2.4557688953850105,5.0,1.0,0.0,0.0,8.45576889538501
T6,74,/clear,851.8243725734189,1181.0416508625842,13,success,E11_clear,144.89036482771553,0.0,0.0,5.0,0.0,149.89036482771553
T6,75,/measure,149.78747750705529,993.7749803562542,2,no_signal,E11:discovery,145.3168411323267,5.0,1.0,0.0,0.0,151.3168411323267
T6,76,/measure,149.78747750705529,993.7749803562542,4,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,77,/measure,149.78747750705529,993.7749803562542,7,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,78,/measure,149.78747750705529,993.7749803562542,8,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,79,/measure,149.78747750705529,993.7749803562542,11,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,80,/measure,149.78747750705529,993.7749803562542,12,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,81,/measure,149.78747750705529,993.7749803562542,14,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,82,/measure,149.78747750705529,993.7749803562542,17,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,83,/measure,149.78747750705529,993.7749803562542,18,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,84,/measure,149.78747750705529,993.7749803562542,19,no_signal,E11:discovery,0.0,5.0,1.0,0.0,0.0,6.0
T6,85,/clear,-552.0699981595725,695.9218307716168,10,success,E11_clear,152.48874251781598,0.0,0.0,5.0,0.0,157.48874251781598
